Lehti;Number;Number_extra;Count;Year;Tekijä;Novelli;Alkup-novelli;Alkup-vuosi;Suomentaja;runo;raapale;filk
Portti;1;;;2003;Niemi, Tero & Salminen, Anne;Äärettömän taivaan valot;;;;;;
Portti;2;;;1985;Niskala, Juhani;Aivan luonnollinen erehdys;;;;;;
Portti;3;;;1986;Niskala, Juhani;Puheenvuoro;;;;;;
Portti;1;;;1992;Nitz, Carita;Paronitar puussa;;;;;;
Portti;2;;;2009;Nupponen, Anni;Juuriin;;;;;;
Portti;1;;;2008;Nupponen, Anni;Marha;;;;;;
Portti;4;;;1993;Nurmi, Elisa;Suhteellisuuksia;;;;;;
Portti;4;;;1986;Närhi, Harri;Viimeinen lähtö;;;;;;
Portti;2;;;2015;Näsi, Liisa;Käkihaukka;;;;;;
Portti;1;;;1984;Oikarinen, Antti;Aurinkovankila;;;;;;
Portti;4;;;1982;Oikarinen, Antti;Jumalten vuori;;;;;;
Portti;1;;;1986;Oikarinen, Antti;Maksettu matka mustalle aukolle;;;;;;
Portti;3;;;1990;Oikarinen, Antti;Peilimaailma;;;;;;
Portti;1;;;2002;Oikarinen, Antti;Syvyyden kaivo;;;;;;
Portti;4;;;2004;Paananen, Leila;Häivähdys sitruunaa;;;;;;
Portti;1;;;2004;Paananen, Leila;Liwan kosketus;;;;;;
Portti;4;;;1989;Paz, Ramon;Pahan kosketus;;;;;;
Portti;3;;;1988;Paz, Ramon;Paikka ulottuvuudessa Q;;;;;;
Portti;1;;;2019;Pekurinen, Antti;Keikka;;;;;;
Portti;4;;;1992;Peltola, Tauno;Kielletty mikä kielletty;;;;;;
Portti;4;;;1999;Peltonen, Antti;Ruumis 13;;;;;;
Portti;2;;;2003;Peltoniemi, Sari;Kultainen omena;;;;;;
Portti;1;;;1999;Peltoniemi, Sari;Lintu lentää pimeästä;;;;;;
Portti;2;;;2000;Peltoniemi, Sari;Nimettömän saaren neidot;;;;;;
Portti;1;;;1998;Peltoniemi, Sari;Perunamaa;;;;;;
Portti;2;;;1997;Penttinen, Jaakko;Terve sielu terveessä ruumiissa;;;;;;
Portti;3;;;1992;Pesonen, Hannu;Aerogrammi Anitalle;;;;;;
Portti;4;;;1996;Pietari, T.I.;Hotel Resurrecta;;;;;;
Portti;4;;;2013;Pietikäinen, Markku;Tunkeutujat;;;;;;
Portti;2;;;1982;Pietilä, Timo;Erakkoluonne;;;;;;
Portti;3;;;2010;Poisuo, Pauli;Sodan jälkeen tuli;;;;;;
Portti;2;;;1996;Putkonen, Janne;Lettipäätyttö;;;;;;
Portti;3;;;2008;Raevaara, Tiina;Gliesen lapset;;;;;;
Portti;2;;;2008;Raevaara, Tiina;Kuninkaallisen tulen kaupunki;;;;;;
Portti;3;;;2014;Raevaara, Tiina;Vuorovesi;;;;;;
Portti;2;;;2006;Rajaniemi, Hannu;Elegia nuorelle hirvelle;;;;;;
Portti;1;;;1988;Ranta, Matias;Jäinen kohtaus;;;;;;
Portti;3;;;1986;Ranta, Matias;Maailman rekisteri;;;;;;
Portti;4;;;1986;Ranta, Matias;Ran palvelija;;;;;;
Portti;1;;;1987;Ranta, Matias;Syrjäinen maailma;;;;;;
Portti;1;;;1988;Ranta, Matilda;Universaalinen rakkaus;;;;;;
Portti;4;;;2014;Rantala, Oskari;Didin historiat;;;;;;
Portti;2;;;2006;Rantala, Oskari;Ilmeet yhdestä seitsemään;;;;;;
Portti;3;;;2017;Rantala, Oskari;Systeemi ei kestä;;;;;;
Portti;3;;;2003;Rantala, Osku;Kultasulka, liekkisiipi;;;;;;
Portti;1;;;2019;Rauhala, Mikko;Europa nousee;;;;;;
Portti;3;;;2019;Rauhala, Mikko;Maailman siivu;;;;;;
Portti;3;;;1982;Rekunen, Veikko;Chrysalis;;;;;;
Portti;2;;;1983;Rekunen, Veikko;Kaitsijat;;;;;;
Portti;1;;;1985;Rekunen, Veikko;Viimeinen laulaja;;;;;;
Portti;1;;;1987;Rentola, Liisa & Ritola, Aulis;Perusenergia;;;;;;
Portti;1;;;1988;Repola, Hannu;Luola;;;;;;
Portti;4;;;1986;Revonsuo, Antti;Rangaistus;;;;;;
Portti;1;;;2017;Riikonen, Marika;Nukkeorkesteri;;;;;;
Portti;2;;;2012;Riikonen, Marika;Pedot liikkuvat pimeässä;;;;;;
Portti;3;;;2012;Riikonen, Marika;Vanha Luukas ei nuku enää;;;;;;
Portti;4;;;2009;Rintamäki, Olli;Entten tentten teelikamentten;;;;;;
Portti;2;;;1997;Rintamäki, Olli;Kolmisointu;;;;;;
Portti;1;;;1987;Ristimäki, Arhippa;Kirje;;;;;;
Portti;3;;;1996;Ross, A.C.;Alias;;;;;;
Portti;3;;;2007;Ross, A.C.;Arkku;;;;;;
Portti;2;;;2000;Ross, A.C.;Gepardin viimeiset päivät;;;;;;
Portti;1;;;1999;Ross, A.C.;Museo;;;;;;
Portti;1;;;1994;Ross, A.C.;Mustan laguunin morsio osa II - Pojan paluu;;;;;;
Portti;4;;;2001;Ross, A.C.;Sokeat näkevät unia;;;;;;
Portti;2;;;2011;Ross, A.C.;Ultima Thule;;;;;;
Portti;3;;;2018;Saarinen, Toni;Akhanin leijona;;;;;;
Portti;2;;;2017;Saarinen, Toni;Annabellan epätodellisuuslupaus;;;;;;
Portti;4;;;2016;Saarinen, Toni;Kalmankauppaa;;;;;;
Portti;2;;;2002;Saario, Mari;Ankka multiversumissa;;;;;;
Portti;1;;;2008;Saario, Mari;Kenkänaula;;;;;;
Portti;3;;;2003;Saario, Mari;Komposti;;;;;;
Portti;4;;;1991;Salin, Anmari;Näytön paikka;;;;;;
Portti;2;;;2010;Salin, Petri;Doktor Steinerin talossa;;;;;;
Portti;1;;;1999;Salin, Petri;Jumalan puistossa;;;;;;
Portti;4;;;2004;Salin, Petri;(Jos) Zirma on;;;;;;
Portti;3;;;2006;Salin, Petri;Jäätynyt Kokytos;;;;;;
Portti;1;;;1995;Salin, Petri;Kadonneen professorin tapaus;;;;;;
Portti;3;;;2003;Salin, Petri;Kolmas silmä ei hengitä;;;;;;
Portti;3;;;2000;Salin, Petri;Musta väsymys silmät yöllä;;;;;;
Portti;1;;;2002;Salin, Petri;Parthenos XIII;;;;;;
Portti;1;;;2004;Salin, Petri;Päivitä lihasi!;;;;;;
Portti;3;;;1989;Salin, Petri;Päivä Astur Fragungin elämästä;;;;;;
Portti;1;;;2009;Salin, Petri;Requiem sudelle;;;;;;
Portti;2;;;1992;Salin, Petri;Salaperäinen herra Borges;;;;;;
Portti;3;;;1996;Salin, Petri;Solus Rex;;;;;;
Portti;4;;;2001;Salin, Petri;Täysikuun sirppi;;;;;;
Portti;3;;;1995;Salmela, Tuula;Kielletty kartta;;;;;;
Portti;3;;;1985;Salminen, Juha;Vaihdos;;;;;;
Portti;2;;;2003;Salminen, Katja;Orfeus, Orfeus;;;;;;
Portti;3;;;2000;Salminen, Katja;Sydänmyrsky;;;;;;
Portti;1;;;1989;Salo, Marja;Huone;;;;;;
Portti;3;;;1994;Salo, Marja;Kärpänen;;;;;;
Portti;3;;;1995;Salo, Pauli;Sähköpappi;;;;;;
Portti;1;;;2001;Salomaa, Tapio;ForssaTechin nousu ja tuho;;;;;;
Portti;3;;;2017;Salonen, Anna;Kylmempi kuin jää;;;;;;
Portti;2;;;2016;Salonen, Niko-Samuli;Kuu Louisianan yllä;;;;;;
Portti;4;;;2012;Saloranta, Tuomas;Musta tähti;;;;;;
Portti;2;;;2007;Saxell, Jani;Jääkautiset muodostelmat;;;;;;
Portti;1;;;2017;Seppälä, Jaakko Markus;Keskiyön kuvat;;;;;;
Portti;1;;;2013;Seppälä, Jaakko Markus;Lady Lemen;;;;;;
Portti;1;;;2012;Seppälä, Jaakko Markus;Leipä;;;;;;
Portti;4;;;2015;Sikkilä, Teijo;Kaatopaikka 6;;;;;;
Portti;1;;;2012;Sinisalo, Henna;Kun veressä virtaa metsä;;;;;;
Portti;1;;;2010;Sinisalo, Henna;Museon meedio;;;;;;
Portti;2;;;2015;Sinisalo, Henna;Vanhan Euroopan vanki;;;;;;
Portti;1;;;2000;Sinisalo, Johanna;Lentävä hollantilainen;;;;;;
Portti;2;;;1985;Sinisalo, Johanna;Lukko;;;;;;
Portti;4;;;1985;Sinisalo, Johanna;Palvelukseen halutaan kokenut neitsyt;;;;;;
Portti;1;;;1986;Sinisalo, Johanna;Pedon merkki;;;;;;
Portti;3;;;1984;Sinisalo, Johanna;Toinen tie;;;;;;
Portti;2;;;1995;Sipinen, Mikko;Alia;;;;;;
Portti;2;;;1994;Soikkeli, M.G.;Ehkä tähtein tuolla puolen;;;;;;
Portti;2;;;2016;Soikkeli, M.G.;Haamukirjoittaja;;;;;;
Portti;1;;;2018;Soikkeli, M.G.;Inertia ultima;;;;;;
Portti;4;;;2000;Soikkeli, M.G.;Jännittävää olisi nähdä pihalla dinosauruksia;;;;;;
Portti;4;;;2014;Soikkeli, M.G.;Karma on kohtaloa ilman oikeutta;;;;;;
Portti;3;;;1996;Soikkeli, M.G.;Kolmen kruunun perilliset;;;;;;
Portti;1;;;1993;Soikkeli, M.G.;Luonnollista valintaa;;;;;;
Portti;1;;;2013;Soikkeli, M.G.;Luottokoira vain sinun rakkaudellesi;;;;;;
Portti;2;;;2007;Soikkeli, M.G.;Maan langat, Marsin hiekat;;;;;;
Portti;1;;;2009;Soikkeli, M.G.;Mutta apina ei tunne ketään;;;;;;
Portti;2;;;1999;Soikkeli, M.G.;Nasaretin ihme;;;;;;
Portti;2;;;1998;Soikkeli, M.G.;Olisin minä vain helisevä vaski...;;;;;;
Portti;1;;;1998;Soikkeli, M.G.;Paarmageddon;;;;;;
Portti;3;;;2008;Soikkeli, M.G.;Pieni tulitikkunaaras;;;;;;
Portti;4;;;1993;Soikkeli, M.G.;Salaattia, komisario Pseudo;;;;;;
Portti;4;;;1995;Soikkeli, M.G.;Suvullinen;;;;;;
Portti;4;;;2010;Soikkeli, M.G.;Tehdäänpä lapsi! - Toinen tuotantokausi ;;;;;;
Portti;3;;;2009;Soikkeli, M.G.;Tuo meille hautavettä jos palaat;;;;;;
Portti;3;;;2003;Soikkeli, M.G.;Työläiset vuodenaikojen vaihtelussa;;;;;;
Portti;4;;;2006;Soikkeli, M.G.;Tänä vuonna Mariobadissa;;;;;;
Portti;3;;;2001;Soikkeli, M.G.;Ummikot;;;;;;
Portti;2;;;1997;Soikkeli, M.G.;Valvo! Valvo! Valvo! Elämä ei ole unta;;;;;;
Portti;2;;;2014;Soikkeli, M.G.;Wikiwood;;;;;;
Portti;2;;;2012;Soikkeli, M.G.;Yskää ei voi estää;;;;;;
Portti;2;;;2006;Soikkeli, M.G.;Zipfin laki;;;;;;
Portti;3;;;2016;Suntila, Shimo;Flipperikuumetta Coloradossa;;;;;;
Portti;2;;;2013;Suntila, Shimo;Milla ja Meri;;;;;;
Portti;1;;;1993;Suomi, Arja;Iltaruskon valtapiiri;;;;;;
Portti;3;;;1983;Supinen, Pekka;Eilen poistui kotoaan...;;;;;;
Portti;2;;;1984;Supinen, Pekka;Ensimmäinen kouluunlähtö;;;;;;
Portti;2;;;2008;Surkka, Timo;Hiekalla täytetty laatikko;;;;;;
Portti;2;;;1990;Surkka, Timo;Junat vaihtoivat asemilla salaa raiteitaan;;;;;;
Portti;1;;;1994;Surkka, Timo;Koiran ilma;;;;;;
Portti;4;;;1991;Surkka, Timo;Lamaantukaa;;;;;;
Portti;4;;;1988;Surkka, Timo;Paha maa;;;;;;
Portti;3;;;1993;Surkka, Timo;Sarjamurhaajan päiväkirja;;;;;;
Portti;1;;;1997;Surkka, Timo;Tapaus Urkuri;;;;;;
Portti;4;;;1995;Surkka, Timo;Topi Kämäräisen derealisaatio;;;;;;
Portti;4;;;1990;Surkka, Timo;Tuhannen vuoden muna;;;;;;
Portti;4;;;1994;Surkka, Timo;Tuomiopäivän uutisia;;;;;;
Portti;4;;;1989;Surkka, Timo;Turistina Okapissa;;;;;;
Portti;1;;;1988;Surkka, Timo;Uhrit;;;;;;
Portti;4;;;1993;Surkka, Timo;Vuosisadan kronikka;;;;;;
Portti;3;;;2015;Susimetsä, Marko;Susiveri;;;;;;
Portti;2;;;2017;Susimetsä, Marko & Susimetsä, Ulla;Musta Susi;;;;;;
Portti;1;;;1997;Sutinen, Jaana;Kasvun aika;;;;;;
Portti;2;;;1992;Tabermann, Esa;Järven paholainen;;;;;;
Portti;3;;;1991;Tammekann, Miika;Ei uutta auringon alla;;;;;;
Portti;3;;;1992;Tammekann, Miika;Kilroy Was Here;;;;;;
Portti;2;;;1992;Tammekann, Miika;Pekka;;;;;;
Portti;3;;;1994;Tamminen, Pirjo;Jauhoaivovaimo;;;;;;
Portti;1;;;1994;Tamminen, Pirjo;Parabuthus transvaalicus;;;;;;
Portti;2;;;1993;Tamminen, Pirjo;Politiikkaa, nauriita, tappajatomaatteja;;;;;;
Portti;3;;;1991;Tamminen, Pirjo;Primitiivisyyden ennenkokematon ihanuus;;;;;;
Portti;3;;;2019;Tammisto, Pihla;Anna minulle päivä, joka ei koskaan lopu;;;;;;
Portti;1;;;1995;Tapio, Juha K.;Frankensteinin paperit eli Gertrud Steinin toinen päiväkirja;;;;;;
Portti;3;;;1996;Tapio, Juha K.;Kalynthos;;;;;;
Portti;3;;;1998;Tapio, Juha K.;VR (Virtual Reality) - Pohjoinen linja;;;;;;
Portti;3;;;1998;Tarkiainen, Sari;Karkauspäivä vuonna 1996;;;;;;
Portti;4;;;2016;Tarkiainen, Terhi;Muistot putoilevat meistä;;;;;;
Portti;1;;;2011;Tarkiainen, Terhi;Sydän kun auki on;;;;;;
Portti;4;;;1984;Tervonen, Ari;Helmikuu Saturnuksella;;;;;;
Portti;2;;;1984;Tervonen, Ari;Kuun sydän;;;;;;
Portti;4;;;1985;Tervonen, Ari;Taivaan rannalla;;;;;;
Portti;4;;;1987;Terästö, Jukka;Valoja vedessä;;;;;;
Portti;4;;;2013;Thorel, Christine;Silmänräpäys esi-isälle;;;;;;
Portti;2;;;2008;Thorel, Christine;Uhanalaiset;;;;;;
Portti;1;;;1994;Timonen, Kyösti;Sydämellisin terveisin;;;;;;
Portti;3;;;1992;Timonen, Kyösti;Uudenkuun perilliset;;;;;;
Portti;4;;;1991;Timonen, Kyösti;Viimeiseen prosenttiin;;;;;;
Portti;2;;;1988;Tirkkonen, Olav;Arkki-tyypin ihmeelliset seikkailut pyörivien pallojen maassa;;;;;;
Portti;1;;;1998;Tirkkonen, Olav;Avaruuden äänten mysteeri;;;;;;
Portti;4;;;1987;Tirkkonen, Olav;Happoa;;;;;;
Portti;3;;;1994;Tirkkonen, Olav;Hiekkaa;;;;;;
Portti;3;;;1992;Tirkkonen, Olav;Päivät puhuvan nuken päässä;;;;;;
Portti;1;;;1990;Tirkkonen, Olav;Siegfriedin laulu;;;;;;
Portti;2;;;1995;Toivola, Ritva;Meren kutsu;;;;;;
Portti;3;;;2015;Tomberg, Jouni;Elonkorjuun aika;;;;;;
Portti;4;;;2005;Tossavainen, Kari;Aamiainen;;;;;;
Portti;3;;;1999;Tossavainen, Kari;Aura;;;;;;
Portti;2;;;1998;Tossavainen, Kari;Iho;;;;;;
Portti;1;;;2002;Tossavainen, Kari;Pelto;;;;;;
Portti;4;;;1983;Tuisku, Jouko;Tiernapojat;;;;;;
Portti;2;;;1984;Tuohino, Jukka;Minä, Spartacus;;;;;;
Portti;3;;;1999;Turunen, Pekka;Projekti;;;;;;
Portti;3;;;1991;Tyrkkö, Juha-Petri;Kaikkeuden käytävä;;;;;;
Portti;3;;;1995;Tyrkkö, Juha-Petri;Matka;;;;;;
Portti;4;;;1983;Tyrkkö, Juha-Petri;Viisi minuuttia huomispäivään;;;;;;
Portti;2;;;1988;Udrakov, Feofan Ipokondrijevits;Matka Vanhan Viisaan Miehen luo;;;;;;
Portti;4;;;2007;Ulanto, Mirka;Heijastuksia;;;;;;
Portti;4;;;1999;Uotila, Ville;Kun taivaalta satoi sieniä...;;;;;;
Portti;3;;;1997;Vaarnamo, Ulla;Muuntaja;;;;;;
Portti;4;;;1998;Vaasjoki, Laura;Bhéan Sidhe;;;;;;
Portti;2;;;1996;Vaasjoki, Laura;Prometheuksen perintö;;;;;;
Portti;4;;;2007;Vaasjoki, Susi;Taruntekijä;;;;;;
Portti;4;;;2009;Vaasjoki, Susi;Valtakunnassa kaikki hyvin;;;;;;
Portti;2;;;1985;Vanhala, Harri;Sininen tie;;;;;;
Portti;2;;;2019;Varonen, Riikka;Varastettuja hetkiä;;;;;;
Portti;3;;;1992;Verronen, Maarit;Aranilaiset;;;;;;
Portti;4;;;1990;Verronen, Maarit;Bansheen kutsu;;;;;;
Portti;4;;;1989;Verronen, Maarit;Desierto.bas;;;;;;
Portti;1;;;1989;Verronen, Maarit;Heitä oli neljä;;;;;;
Portti;2;;;1996;Verronen, Maarit;Kellonvalajan suku;;;;;;
Portti;1;;;1991;Verronen, Maarit;Silberspitze;;;;;;
Portti;3;;;1993;Verronen, Maarit;Tsimonilaun armeija;;;;;;
Portti;2;;;2001;Vienola, Jouni Rikhard;Nooan arkki;;;;;;
Portti;3;;;2013;Viitamäki, Antti;Me kuljemme kaikki kuin sumussa täällä;;;;;;
Portti;2;;;1985;Virtanen, Pekka;Elämä parhaimmillaan;;;;;;
Portti;1;;;1984;Virtanen, Pekka;Eristys;;;;;;
Portti;3;;;1984;Virtanen, Pekka;Inferno au cielo;;;;;;
Portti;1;;;1985;Virtanen, Pekka;Kanavat;;;;;;
Portti;4;;;1986;Virtanen, Pekka;Kolmas kuolema;;;;;;
Portti;4;;;1983;Virtanen, Pekka;Sana maailmankaikkeuden ratoksi;;;;;;
Portti;2;;;1988;Virtanen, Pekka;Sormet;;;;;;
Portti;4;;;1985;Virtanen, Pekka;Timanttilapset;;;;;;
Portti;3;;;1983;Virtanen, Pekka;Veljmiehet;;;;;;
Portti;1;;;2019;Vuokko-Syrjänen, Reetta;Emma Halmin vaihtoehdot kuolemalle;;;;;;
Portti;1;;;2018;Vuokko-Syrjänen, Reetta;Kasvojen tanssi;;;;;;
Portti;4;;;1994;Väisänen, Hannu;Ikuinen opiskelija;;;;;;
Portti;3;;;1991;Väisänen, Hannu;Tulidemoni;;;;;;
Portti;3;;;1993;Väre, Matti;Aavetuuli;;;;;;
Portti;4;;;1986;Väre, Matti;Tulipiiri;;;;;;
Portti;2;;;1990;Ylenius, Jarmo;Hauta;;;;;;
Portti;2;;;1987;Ylenius, Jarmo;Kuusi;;;;;;
Portti;2;;;1990;Öhman, Kari;Jälkikuva;;;;;;
Portti;4;;;1994;Öhman, Kari;Kesän viimeiset päivät;;;;;;
Portti;1;;;1988;Öhman, Kari;Kevätyön pitkät varjot;;;;;;
Portti;1;;;1994;Öhman, Kari;Kuusi volttia hulluutta;;;;;;
Portti;4;;;1991;Öhman, Kari;Saldo;;;;;;
Portti;1;;;2015;Anonyymi;Ilmapallolla Marsiin;;1902;;;;
Portti;1;;;2020;Kuusela, Jasmin;Kuusisataa sateista päivää;;;;;;
Portti;1;;;2020;Leijon, Maarit;Viimeinen sankari;;;;;;
Portti;1;;;2020;Leinonen, Oili;Mutatis mutandis;;;;;;
Portti;2;;;2020;Tolonen, Tapani;Siharzad;;;;;;
Portti;2;;;2020;Hakkarainen, Milka;Asiat, jotka meidät tuhoavat;;;;;;
Portti;2;;;2020;Seppälä, Jaakko Markus;Neiti Millionsin kuolema;;;;;;
