Lehti;Number;Number_extra;Count;Year;Tekijä;Artikkeli;Aihe;Viitteet
Portti;4;;;1992;Rosvall, Matti;Jo on mies tekosensa tehnyt...;;Watson, Ian
Portti;4;;;2012;Iivonen, Jyrki;Stanley G. Weinbaum;;Weinbaum, Stanley G.
Portti;1;;;2017;Iivonen, Jyrki;H.G. Wells - Yksi modernin science fictionin perustajaisistä;;Wells, H(erbert) G(eorge)
Portti;1;;;2017;Widenius, Erkki;H.G. Wells ja naiset;;Wells, H(erbert) G(eorge)
Portti;3;;;2018;Iivonen, Jyrki;G. Peyton Wertenbaker - teinipoika tieteiskirjailijana;;Wertenbaker, G. Peyton
Portti;4;;;2002;Murtosaari, Jukka;Michael Whelan;Taide, Kuvitus, Michael Whelan;
Portti;3;;;2017;Iivonen, Jyrki;E.L. White - Edgar Allan Poen baltimorelainen seuraaja;;White, Edward Lucas
Portti;3;;;2019;Iivonen, Jyrki;Oscar Wilde - Irlannin monipuolinen lahja maailmankirjallisuudelle;;Wilde, Oscar
Portti;4;;;2007;Erkki, Harri;Colin Wilson ja sivullisen ongelma;;Wilson, Colin
Portti;4;;;2018;Iivonen, Jyrki;Jevgeni Zamjatin - Ikuisesti tyytymätön vallankumouksellinen;;Zamjatin, Jevgeni
Portti;3;;;1982;Peltonen, Leena;Amberin varjot;;Zelazny, Roger
Portti;3;;;1982;Nikkonen, Raimo;Roger Zelazny - Lord of Science Fiction;;Zelazny, Roger
Portti;3;;;2002;Roimola, Ben;In Memoriam;;Ölander, Tom
Portti;1;;;2020;Soikkeli, M.G.;Avaruusoopperan historia on sivilisaatioiden seikkailua;Science fiction, Avaruusooppera;
Portti;1;;;2020;Jalava, Markku;Lovecraft Suomessa;;Lovecraft, H(oward) P(hillips)
Portti;1;;;2020;Iivonen, Jyrki;J.-H. Rosny aîné - ranskalaisen tieteiskirjallisuuden keskeisiä klassikkokirjailijoita;;Rosny, J.-H. aîné
Portti;2;;;2020;Koponen, Jari;Sanasota tieteiskirjallisuudesta;Suomi, Science fiction;
Portti;2;;;2020;Widenius, Erkki;Teologin tähtitaivas;Sekalaista, Emanuel Swedenborg;
Portti;2;;;2020;Iivonen, Jyrki;Kapteeni S.P. Meek - upseeri ja tieteiskirjailija;;Meek, Kapteeni S.P.
